model,step,score,reward,fires
Dueling Double DQN,1011858,-32.0,-142.30454369324832,16
Dueling Double DQN,1012087,-16.0,-126.30313427683333,18
Dueling Double DQN,1012316,-32.0,-142.30655525333455,16
Dueling Double DQN,1012545,-42.0,-152.30931735876476,21
Dueling Double DQN,1012774,-16.0,-126.29190059490708,8
Dueling Double DQN,1013003,-36.0,-146.30020267246368,18
Dueling Double DQN,1013232,-28.0,-138.31393279947108,14
Dueling Double DQN,1013461,-26.0,-136.30145378028897,13
Dueling Double DQN,1013690,-16.0,-126.29469555682294,8
Dueling Double DQN,1013919,-20.0,-130.28977499661966,20
Dueling Double DQN,1014148,-22.0,-132.27882258304115,11
Dueling Double DQN,1014377,-42.0,-152.27220669807855,21
Dueling Double DQN,1014606,-22.0,-132.2163847958983,11
Dueling Double DQN,1014835,-28.0,-138.30185095608297,14
Dueling Double DQN,1015064,-36.0,-146.29210139123973,18
Dueling Double DQN,1015293,-10.0,-120.28057189550576,15
Dueling Double DQN,1015522,-18.0,-128.29615158540827,9
Dueling Double DQN,1015751,-28.0,-138.31498995639606,14
Dueling Double DQN,1015980,-22.0,-132.27846455897736,11
Dueling Double DQN,1016209,-2.0,-112.29523762862512,11
Dueling Double DQN,1016438,-8.0,-118.29776150860663,14
Dueling Double DQN,1016667,-28.0,-138.28689815661642,14
Dueling Double DQN,1016896,-14.0,-124.3023858555134,7
Dueling Double DQN,1017125,-30.0,-140.26875653253396,15
Dueling Double DQN,1017354,-26.0,-136.30269491796173,13
Dueling Double DQN,1017583,-30.0,-140.27055388097742,15
Dueling Double DQN,1017812,-18.0,-128.30018747913354,9
Dueling Double DQN,1018041,-24.0,-134.29760615400144,12
Dueling Double DQN,1018270,-22.0,-132.28379619389887,11
Dueling Double DQN,1018499,-32.0,-142.29601624264023,16
Dueling Double DQN,1018728,-18.0,-128.29468594753368,9
Dueling Double DQN,1018957,-20.0,-130.30597819221705,10
Dueling Double DQN,1019186,-18.0,-128.28534187190849,9
Dueling Double DQN,1019415,-20.0,-130.31279963614838,10
Dueling Double DQN,1019644,-6.0,-116.3008142445405,13
Dueling Double DQN,1019873,-14.0,-124.3029006959926,17
Dueling Double DQN,1020102,-26.0,-136.3042696284055,13
Dueling Double DQN,1020331,-36.0,-146.29652184425217,18
Dueling Double DQN,1020560,-36.0,-146.31131997624,18
Dueling Double DQN,1020789,-24.0,-134.2839023963621,12
Dueling Double DQN,1021019,-24.0,-133.64541623315142,12
Dueling Double DQN,1021248,-20.0,-130.28861274675228,10
Dueling Double DQN,1021477,-34.0,-144.0586826514024,17
Dueling Double DQN,1021706,-20.0,-130.29812047579492,10
Dueling Double DQN,1021935,-28.0,-138.29336356974773,14
Dueling Double DQN,1022164,-22.0,-132.31057301002232,11
Dueling Double DQN,1022393,-20.0,-130.25000773327886,20
Dueling Double DQN,1022622,-4.0,-114.28969870396897,12
Dueling Double DQN,1022851,-4.0,-114.29750228379115,12
Dueling Double DQN,1023080,4.0,-106.2828040986105,8
Dueling Double DQN,1023309,-32.0,-142.29574955751622,16
Dueling Double DQN,1023538,-12.0,-122.29282241502277,16
Dueling Double DQN,1023767,-28.0,-138.26315364317225,14
Dueling Double DQN,1023996,-20.0,-130.27693178034963,20
Dueling Double DQN,1024225,-38.0,-148.29065640140715,19
Dueling Double DQN,1024454,4.0,-106.29376737022132,8
Dueling Double DQN,1024683,-18.0,-128.30566825250062,9
Dueling Double DQN,1024912,-30.0,-140.30171531618447,15
Dueling Double DQN,1025141,-34.0,-144.28170187259755,17
Dueling Double DQN,1025370,0.0,-110.30670517694982,10
Dueling Double DQN,1025599,-8.0,-118.2928902935729,14
Dueling Double DQN,1025828,-36.0,-146.30176515151328,18
Dueling Double DQN,1026057,-26.0,-136.3095310197246,13
Dueling Double DQN,1026286,-2.0,-112.30068925002884,1
Dueling Double DQN,1026515,-22.0,-132.32329370918643,11
Dueling Double DQN,1026744,-8.0,-118.31463846889744,14
Dueling Double DQN,1026973,-28.0,-138.31231337092655,14
Dueling Double DQN,1027202,-12.0,-122.3024973975986,16
Dueling Double DQN,1027431,-18.0,-128.2847451248227,9
Dueling Double DQN,1027660,-28.0,-138.30036447136723,14
Dueling Double DQN,1027892,-6.0,-115.73112156937738,13
Dueling Double DQN,1028121,-8.0,-118.29321240418724,14
Dueling Double DQN,1028350,-4.0,-114.27928202110965,12
Dueling Double DQN,1028579,-36.0,-146.29461220930875,18
Dueling Double DQN,1028808,-22.0,-132.28343279274543,11
Dueling Double DQN,1029037,-30.0,-140.28881380607078,15
Dueling Double DQN,1029266,-22.0,-132.30277098316216,11
Dueling Double DQN,1029495,-18.0,-128.3020762792231,19
Dueling Double DQN,1029724,-30.0,-140.31084986039323,15
Dueling Double DQN,1029953,-16.0,-126.29193205321322,8
Dueling Double DQN,1030182,-2.0,-112.27684673181287,11
Dueling Double DQN,1030411,-38.0,-148.2873344237429,19
Dueling Double DQN,1030640,4.0,-106.29692434098469,8
Dueling Double DQN,1030869,-32.0,-142.3130037547469,16
Dueling Double DQN,1031098,-22.0,-132.29757611187654,11
Dueling Double DQN,1031327,-14.0,-124.3088895184118,7
Dueling Double DQN,1031556,-4.0,-114.30358813266113,12
Dueling Double DQN,1031785,-4.0,-114.28223736530592,12
Dueling Double DQN,1032014,-24.0,-134.30757034958373,12
Dueling Double DQN,1032243,-4.0,-114.29944010015731,12
Dueling Double DQN,1032472,-22.0,-132.2983672319789,11
Dueling Double DQN,1032701,-8.0,-118.28054458909827,14
Dueling Double DQN,1032930,-38.0,-148.30779816076486,19
Dueling Double DQN,1033159,-14.0,-124.29364874400582,7
Dueling Double DQN,1033388,-30.0,-140.28369701703258,15
Dueling Double DQN,1033618,-16.0,-126.25946549648494,8
Dueling Double DQN,1033847,-28.0,-138.28534159679526,14
Dueling Double DQN,1034076,-30.0,-140.28464206586216,15
Dueling Double DQN,1034305,-4.0,-114.28885294341353,12
Dueling Double DQN,1034534,-22.0,-132.302552000257,11
Dueling Double DQN,1034763,-8.0,-118.2790150594543,14
Dueling Double DQN,1034992,-34.0,-144.29663123125923,17
Dueling Double DQN,1035222,-28.0,-138.0795729512556,14
Dueling Double DQN,1035451,0.0,-110.31855847876487,10
Dueling Double DQN,1035680,-12.0,-122.31385821472495,6
Dueling Double DQN,1035909,-22.0,-132.29737102286424,11
Dueling Double DQN,1036138,-20.0,-130.3023012645121,10
Dueling Double DQN,1036367,-32.0,-142.28252686149656,16
Dueling Double DQN,1036596,-18.0,-128.3017053979656,9
Dueling Double DQN,1036825,4.0,-106.24472884052207,8
Dueling Double DQN,1037054,-28.0,-138.2771480573546,14
Dueling Double DQN,1037283,-6.0,-116.30940562466768,13
Dueling Double DQN,1037512,-22.0,-132.30169788625813,11
Dueling Double DQN,1037741,-18.0,-128.30475253752857,9
Dueling Double DQN,1037970,-4.0,-114.30548886939123,12
Dueling Double DQN,1038199,-24.0,-134.30771281768125,12
Dueling Double DQN,1038428,-20.0,-130.2979965503987,10
Dueling Double DQN,1038657,-10.0,-120.30047435494353,5
Dueling Double DQN,1038886,-24.0,-134.29044789468722,12
Dueling Double DQN,1039115,-20.0,-130.2851075983691,10
Dueling Double DQN,1039344,-38.0,-148.29589943261053,19
Dueling Double DQN,1039573,-22.0,-132.2895332259015,11
Dueling Double DQN,1039802,-20.0,-130.2927853069072,10
Dueling Double DQN,1040031,-18.0,-128.29933138154777,9
Dueling Double DQN,1040260,-20.0,-130.28980369254958,10
Dueling Double DQN,1040489,-20.0,-130.30822229542898,10
Dueling Double DQN,1040718,4.0,-106.2829392421694,18
Dueling Double DQN,1040947,-32.0,-142.28646646241015,16
Dueling Double DQN,1041176,-26.0,-136.2644770461353,13
Dueling Double DQN,1041405,-24.0,-134.2978214651212,12
Dueling Double DQN,1041634,-6.0,-116.3140204749946,13
Dueling Double DQN,1041863,-24.0,-134.28585200601862,12
Dueling Double DQN,1042092,-12.0,-122.27787976017325,16
Dueling Double DQN,1042321,-28.0,-138.27794067238247,14
Dueling Double DQN,1042550,-24.0,-134.28831640236842,12
Dueling Double DQN,1042779,0.0,-110.30674896560882,10
Dueling Double DQN,1043008,-4.0,-114.2851233733609,12
Dueling Double DQN,1043237,-22.0,-132.2950558739493,11
Dueling Double DQN,1043466,-10.0,-120.30862361360312,15
Dueling Double DQN,1043695,-22.0,-132.29430085846977,11
Dueling Double DQN,1043924,-14.0,-124.29864235358275,7
Dueling Double DQN,1044153,-28.0,-138.27979219721954,14
Dueling Double DQN,1044382,-20.0,-130.2984796061162,10
Dueling Double DQN,1044611,-22.0,-132.30921926640664,11
Dueling Double DQN,1044840,-24.0,-134.26032337151878,12
Dueling Double DQN,1045069,-28.0,-138.29841929248005,14
Dueling Double DQN,1045298,-16.0,-126.29826144779913,8
Dueling Double DQN,1045527,-34.0,-144.30824733106073,17
Dueling Double DQN,1045756,6.0,-104.29063438064883,7
Dueling Double DQN,1045985,4.0,-106.30455860809732,8
Dueling Double DQN,1046214,18.0,-92.30549468059996,11
Dueling Double DQN,1046443,-28.0,-138.3118049717467,14
Dueling Double DQN,1046672,-20.0,-130.28642794529154,10
Dueling Double DQN,1046901,-28.0,-138.29230162964143,14
Dueling Double DQN,1047130,8.0,-102.28350189025223,16
Dueling Double DQN,1047360,-24.0,-134.2031239631203,12
Dueling Double DQN,1047589,-20.0,-130.2942501078048,10
Dueling Double DQN,1047818,-20.0,-130.3170944041024,10
Dueling Double DQN,1048047,-18.0,-128.31501114511732,9
Dueling Double DQN,1048276,-24.0,-134.2960886354234,12
Dueling Double DQN,1048505,22.0,-88.27805816457077,9
Dueling Double DQN,1048734,-26.0,-136.29929636647796,13
Dueling Double DQN,1048963,-16.0,-126.31552119459116,8
Dueling Double DQN,1049193,-16.0,-126.63509913778098,18
Dueling Double DQN,1049422,-18.0,-128.2685599537922,9
Dueling Double DQN,1049651,-16.0,-126.30955442733712,8
Dueling Double DQN,1049880,-16.0,-126.27347463832669,8
Dueling Double DQN,1050109,-16.0,-126.30438998298945,8
Dueling Double DQN,1050338,2.0,-108.28238937142629,9
Dueling Double DQN,1050567,-2.0,-112.26158181663376,11
Dueling Double DQN,1050796,-22.0,-132.30916447951847,11
Dueling Double DQN,1051025,-28.0,-138.3033898617006,14
Dueling Double DQN,1051254,-30.0,-140.30387204399827,15
Dueling Double DQN,1051483,-24.0,-134.29513886091644,12
Dueling Double DQN,1051712,-2.0,-112.30026065843936,11
Dueling Double DQN,1051941,-2.0,-112.25520795871972,11
Dueling Double DQN,1052170,-24.0,-134.27835788867537,12
Dueling Double DQN,1052399,16.0,-94.28497853306635,12
Dueling Double DQN,1052628,-30.0,-140.29730132332952,15
Dueling Double DQN,1052857,-10.0,-120.30348510490754,15
Dueling Double DQN,1053086,0.0,-110.29162294415455,10
Dueling Double DQN,1053315,-14.0,-124.29657913460665,7
Dueling Double DQN,1053544,-14.0,-124.29314645961462,7
Dueling Double DQN,1053773,-2.0,-112.28856091997221,11
Dueling Double DQN,1054002,-34.0,-144.2966715546293,17
Dueling Double DQN,1054231,0.0,-110.27704538976252,10
Dueling Double DQN,1054460,-36.0,-146.28295023497733,18
Dueling Double DQN,1054689,-20.0,-130.2878046152734,10
Dueling Double DQN,1054918,-4.0,-114.28658280996943,12
Dueling Double DQN,1055147,-24.0,-134.29316179015058,12
Dueling Double DQN,1055376,-22.0,-132.27155011878747,11
Dueling Double DQN,1055605,-6.0,-116.29837162688813,3
Dueling Double DQN,1055834,-2.0,-112.27573232606714,11
Dueling Double DQN,1056063,-10.0,-120.18471461032357,5
Dueling Double DQN,1056292,-18.0,-128.29030334506956,9
Dueling Double DQN,1056521,-20.0,-130.2912674660056,10
Dueling Double DQN,1056750,-18.0,-128.29327724936104,9
Dueling Double DQN,1056979,-32.0,-142.29333485891388,16
Dueling Double DQN,1057208,-28.0,-138.30724421945126,14
Dueling Double DQN,1057437,-28.0,-138.29658726461636,14
Dueling Double DQN,1057666,-26.0,-136.3101537084103,13
Dueling Double DQN,1057895,-8.0,-118.27209353332526,14
Dueling Double DQN,1058124,8.0,-102.27685423421592,6
Dueling Double DQN,1058353,-20.0,-130.30631539391584,10
Dueling Double DQN,1058582,-2.0,-112.30127753153461,11
Dueling Double DQN,1058811,-22.0,-132.28264567522058,11
Dueling Double DQN,1059040,-2.0,-112.29590207391209,11
Dueling Double DQN,1059269,-18.0,-128.28510987956105,9
Dueling Double DQN,1059498,-22.0,-132.2914638221173,11
Dueling Double DQN,1059727,-22.0,-132.3010312759962,11
Dueling Double DQN,1059956,-12.0,-122.30911774802635,6
Dueling Double DQN,1060185,-20.0,-130.30429889553042,10
Dueling Double DQN,1060414,14.0,-96.30059883606957,3
Dueling Double DQN,1060643,-18.0,-128.27978354035125,9
Dueling Double DQN,1060872,-8.0,-118.30766283701969,14
Dueling Double DQN,1061101,-20.0,-130.28983127828155,10
Dueling Double DQN,1061330,-6.0,-116.29493438158588,13
Dueling Double DQN,1061559,-12.0,-122.28486958289912,6
Dueling Double DQN,1061788,-24.0,-134.29879750987493,12
Dueling Double DQN,1062017,-18.0,-128.29979884739063,9
Dueling Double DQN,1062246,-36.0,-146.28904632180354,18
Dueling Double DQN,1062475,-20.0,-130.29428590260503,10
Dueling Double DQN,1062704,-12.0,-122.30535579794031,6
Dueling Double DQN,1062933,-4.0,-114.08336372175856,12
Dueling Double DQN,1063162,-12.0,-122.31090549391124,6
Dueling Double DQN,1063391,-32.0,-142.27292668803963,16
Dueling Double DQN,1063620,-32.0,-142.29499063639727,16
Dueling Double DQN,1063849,-6.0,-116.28859298872295,13
Dueling Double DQN,1064080,16.0,-95.20973945366032,12
Dueling Double DQN,1064309,-6.0,-116.30398133968518,13
Dueling Double DQN,1064538,-20.0,-130.29522326576108,10
Dueling Double DQN,1064767,-18.0,-128.29515158565195,9
Dueling Double DQN,1064996,-20.0,-130.30444953889977,10
Dueling Double DQN,1065225,-8.0,-118.29891908032586,4
Dueling Double DQN,1065454,-34.0,-144.29011954753736,17
Dueling Double DQN,1065683,-22.0,-132.27071754570687,11
Dueling Double DQN,1065912,4.0,-106.30120412565628,8
Dueling Double DQN,1066141,-16.0,-126.30426868250748,8
Dueling Double DQN,1066370,-20.0,-130.29731714106327,10
Dueling Double DQN,1066599,2.0,-108.30564454674581,9
Dueling Double DQN,1066828,-6.0,-116.28174156188601,13
Dueling Double DQN,1067057,-26.0,-136.28497602849635,13
Dueling Double DQN,1067286,-32.0,-142.31611691995695,16
Dueling Double DQN,1067515,-18.0,-128.29679599721794,9
Dueling Double DQN,1067744,-20.0,-130.31153843638364,10
Dueling Double DQN,1067973,-22.0,-132.28783541666206,11
Dueling Double DQN,1068202,-20.0,-129.97301581260703,10
Dueling Double DQN,1068431,-22.0,-132.29663139265872,11
Dueling Double DQN,1068660,-14.0,-124.29824524057625,7
Dueling Double DQN,1068889,-20.0,-130.28761164792925,10
Dueling Double DQN,1069118,-32.0,-142.3014842355903,16
Dueling Double DQN,1069347,-36.0,-146.3057202145429,18
Dueling Double DQN,1069576,-20.0,-130.29240162973872,10
Dueling Double DQN,1069806,-30.0,-140.0955150079162,15
Dueling Double DQN,1070035,-22.0,-132.27632287514274,11
Dueling Double DQN,1070264,-14.0,-124.3001797808352,17
Dueling Double DQN,1070493,-20.0,-130.29100047159758,10
Dueling Double DQN,1070722,-26.0,-136.2963762318757,13
Dueling Double DQN,1070951,-26.0,-136.3003844418335,13
Dueling Double DQN,1071180,-30.0,-140.13560399213384,15
Dueling Double DQN,1071409,-24.0,-134.2983375868486,12
Dueling Double DQN,1071638,-20.0,-130.28768474698572,10
Dueling Double DQN,1071867,-24.0,-134.28634299784335,12
Dueling Double DQN,1072096,0.0,-110.28241459250418,10
Dueling Double DQN,1072325,-18.0,-128.28972420860455,9
Dueling Double DQN,1072554,-24.0,-134.28259818015584,12
Dueling Double DQN,1072784,22.0,-87.73986750266513,9
Dueling Double DQN,1073013,8.0,-102.30509007514934,6
Dueling Double DQN,1073242,-14.0,-124.30660705972014,7
Dueling Double DQN,1073471,-26.0,-136.28584649058172,13
Dueling Double DQN,1073700,-10.0,-120.29158084313714,15
Dueling Double DQN,1073929,8.0,-102.29712815672045,6
Dueling Double DQN,1074158,-16.0,-126.30550207900761,8
Dueling Double DQN,1074387,-18.0,-128.30539861137302,9
Dueling Double DQN,1074616,-12.0,-122.29003761139536,6
Dueling Double DQN,1074845,-22.0,-132.3063955124839,11
Dueling Double DQN,1075074,-8.0,-118.29180884024706,14
Dueling Double DQN,1075303,-34.0,-144.29732610167497,17
Dueling Double DQN,1075532,-32.0,-142.29384480576928,16
Dueling Double DQN,1075761,-32.0,-142.30127865940577,16
Dueling Double DQN,1075990,-24.0,-134.2918191071013,12
Dueling Double DQN,1076219,-28.0,-138.30446633179398,14
Dueling Double DQN,1076448,-12.0,-122.26917111958116,6
Dueling Double DQN,1076677,-6.0,-116.29464375189026,3
Dueling Double DQN,1076906,-24.0,-134.2897119474968,12
Dueling Double DQN,1077135,-16.0,-126.28521675988577,8
Dueling Double DQN,1077364,-22.0,-132.28697924463495,11
Dueling Double DQN,1077593,-22.0,-132.2945592810027,11
Dueling Double DQN,1077822,-28.0,-138.27436237681206,14
Dueling Double DQN,1078052,-34.0,-144.12988747470828,17
Dueling Double DQN,1078281,-16.0,-126.2981783666334,8
Dueling Double DQN,1078510,2.0,-108.28562398822508,9
Dueling Double DQN,1078739,-20.0,-130.26037819138855,10
Dueling Double DQN,1078968,-18.0,-128.2949575860086,9
Dueling Double DQN,1079197,-30.0,-140.29197737149872,15
Dueling Double DQN,1079426,-40.0,-150.2737849167147,20
Dueling Double DQN,1079655,-36.0,-146.3097479464076,18
Dueling Double DQN,1079884,-10.0,-120.30135219568626,5
Dueling Double DQN,1080113,-14.0,-124.26200708018419,17
Dueling Double DQN,1080342,-24.0,-134.28038260655848,12
Dueling Double DQN,1080571,2.0,-108.30414156838512,9
Dueling Double DQN,1080800,-20.0,-130.29742766367156,10
Dueling Double DQN,1081029,-32.0,-142.29432219968356,16
Dueling Double DQN,1081258,2.0,-108.31302784375362,9
Dueling Double DQN,1081487,-18.0,-128.29710655837474,9
Dueling Double DQN,1081716,-24.0,-134.2974264769789,12
Dueling Double DQN,1081945,-28.0,-138.29978147760644,14
Dueling Double DQN,1082174,-8.0,-118.30319866926425,4
Dueling Double DQN,1082403,-16.0,-126.31468121192007,8
Dueling Double DQN,1082632,-14.0,-124.30657624098062,7
Dueling Double DQN,1082861,-32.0,-142.31044546078195,16
Dueling Double DQN,1083090,0.0,-110.29098808909525,10
Dueling Double DQN,1083319,-6.0,-116.3049760431024,13
Dueling Double DQN,1083548,-20.0,-130.2821446993595,10
Dueling Double DQN,1083777,-14.0,-124.29942963768764,7
Dueling Double DQN,1084006,-22.0,-132.03631123170553,11
Dueling Double DQN,1084235,-24.0,-134.2846380887768,12
Dueling Double DQN,1084464,-26.0,-136.3004648771369,13
Dueling Double DQN,1084693,0.0,-110.30189059324276,10
Dueling Double DQN,1084922,-36.0,-146.26119925958818,18
Dueling Double DQN,1085151,-26.0,-136.3128764446555,13
Dueling Double DQN,1085380,-4.0,-114.29064668484519,12
Dueling Double DQN,1085609,-14.0,-124.2792843973625,7
Dueling Double DQN,1085838,-14.0,-124.29459717080763,7
Dueling Double DQN,1086067,-16.0,-126.28277539958773,8
Dueling Double DQN,1086296,-16.0,-126.27274352929997,8
Dueling Double DQN,1086525,-12.0,-122.29685932940072,16
Dueling Double DQN,1086754,2.0,-108.30027379499916,9
Dueling Double DQN,1086983,-26.0,-136.28495592496841,13
Dueling Double DQN,1087212,4.0,-106.2925060382571,8
Dueling Double DQN,1087441,2.0,-108.31122224760429,9
Dueling Double DQN,1087670,-12.0,-122.31977911254009,6
Dueling Double DQN,1087899,-22.0,-132.28869867531898,11
Dueling Double DQN,1088128,-8.0,-118.30058834541917,14
Dueling Double DQN,1088357,-20.0,-130.30294130475954,10
Dueling Double DQN,1088586,-18.0,-128.28983026618087,9
Dueling Double DQN,1088815,-12.0,-122.31006203865346,6
Dueling Double DQN,1089044,-18.0,-128.31002956261048,9
Dueling Double DQN,1089273,-20.0,-130.2979261275628,10
Dueling Double DQN,1089502,16.0,-94.28237856366536,12
Dueling Double DQN,1089731,-22.0,-132.30639575846914,11
Dueling Double DQN,1089960,-20.0,-130.296173471903,10
Dueling Double DQN,1090189,-20.0,-130.28888558336706,10
Dueling Double DQN,1090418,-28.0,-138.2987387476722,14
Dueling Double DQN,1090647,-8.0,-118.25865629854705,14
Dueling Double DQN,1090876,-22.0,-132.30190478052003,11
Dueling Double DQN,1091105,-22.0,-132.29532619982314,11
Dueling Double DQN,1091334,-24.0,-134.29449078721933,12
Dueling Double DQN,1091563,-20.0,-130.29023930820438,10
Dueling Double DQN,1091792,-2.0,-112.30244648167445,11
Dueling Double DQN,1092021,-24.0,-134.2818976608886,12
Dueling Double DQN,1092250,-18.0,-128.27916480485703,9
Dueling Double DQN,1092479,-22.0,-132.29923693734716,11
Dueling Double DQN,1092708,-10.0,-120.28801196512944,15
Dueling Double DQN,1092937,-18.0,-128.27823207783993,9
Dueling Double DQN,1093166,-34.0,-144.28389312578716,17
Dueling Double DQN,1093395,-24.0,-134.0390784989926,12
Dueling Double DQN,1093624,-18.0,-128.29263612824954,9
Dueling Double DQN,1093853,-2.0,-112.28732739394307,11
Dueling Double DQN,1094082,-14.0,-124.30592946285165,7
Dueling Double DQN,1094311,-22.0,-132.3002781248454,11
Dueling Double DQN,1094540,-14.0,-124.29648866943566,7
Dueling Double DQN,1094769,-20.0,-130.3020964251753,10
Dueling Double DQN,1094998,4.0,-106.3016831161509,8
Dueling Double DQN,1095227,-16.0,-126.28606067102052,8
Dueling Double DQN,1095456,-32.0,-142.3130625096577,16
Dueling Double DQN,1095685,-16.0,-126.29888146563735,8
Dueling Double DQN,1095914,-16.0,-126.29278594949307,8
Dueling Double DQN,1096143,-28.0,-138.3145524779286,14
Dueling Double DQN,1096372,-12.0,-122.27208817312277,6
Dueling Double DQN,1096601,0.0,-110.28998286564328,10
Dueling Double DQN,1096830,-20.0,-130.295104040482,10
Dueling Double DQN,1097059,-18.0,-128.2867965118957,9
Dueling Double DQN,1097288,-24.0,-134.29711152932634,12
Dueling Double DQN,1097517,2.0,-108.29940962713192,9
Dueling Double DQN,1097746,-8.0,-118.31384054628857,14
Dueling Double DQN,1097975,-18.0,-128.31287190015988,9
Dueling Double DQN,1098204,-26.0,-136.2919772151838,13
Dueling Double DQN,1098433,-20.0,-130.31682388080256,10
Dueling Double DQN,1098662,0.0,-110.28433410447484,10
Dueling Double DQN,1098891,-20.0,-130.29069272022832,10
Dueling Double DQN,1099120,-10.0,-120.30675083613666,5
Dueling Double DQN,1099349,4.0,-106.29696789533261,8
Dueling Double DQN,1099578,-18.0,-128.2995108636812,9
Dueling Double DQN,1099807,-36.0,-146.28939612852085,18
Dueling Double DQN,1100036,-2.0,-112.30582834351466,11
Dueling Double DQN,1100265,-6.0,-116.30003568667478,13
Dueling Double DQN,1100494,-6.0,-116.29069433810218,13
Dueling Double DQN,1100723,-14.0,-124.30270942308013,7
Dueling Double DQN,1100952,-28.0,-138.3047772769343,14
Dueling Double DQN,1101181,-20.0,-130.28771854412994,10
Dueling Double DQN,1101410,2.0,-108.29923218124594,9
Dueling Double DQN,1101639,-24.0,-134.30175616765854,12
Dueling Double DQN,1101868,-20.0,-130.31069753541902,10
Dueling Double DQN,1102097,-10.0,-120.30409663377668,5
Dueling Double DQN,1102326,-14.0,-124.30115793889591,7
Dueling Double DQN,1102555,-16.0,-126.30669044603795,8
Dueling Double DQN,1102784,-28.0,-138.31523012664354,14
Dueling Double DQN,1103013,-16.0,-126.30642211655511,8
Dueling Double DQN,1103242,-14.0,-124.29126228805913,7
Dueling Double DQN,1103471,6.0,-104.27496753566706,7
Dueling Double DQN,1103700,-18.0,-128.29883016483922,9
Dueling Double DQN,1103929,-4.0,-114.29248666518018,12
Dueling Double DQN,1104158,-12.0,-122.30349151341693,6
Dueling Double DQN,1104387,-32.0,-142.29326273962675,16
Dueling Double DQN,1104617,0.0,-110.90268637805038,10
Dueling Double DQN,1104846,-28.0,-138.28793181747497,14
Dueling Double DQN,1105075,-14.0,-124.2897910113722,7
Dueling Double DQN,1105304,-16.0,-126.26970070869551,8
Dueling Double DQN,1105534,-12.0,-122.21820717498673,6
Dueling Double DQN,1105763,-14.0,-124.30689362739543,7
Dueling Double DQN,1105992,-22.0,-132.2967842666467,11
Dueling Double DQN,1106221,2.0,-108.30836281057921,9
Dueling Double DQN,1106450,-24.0,-134.3091602827934,12
Dueling Double DQN,1106679,-12.0,-122.29153557779509,6
Dueling Double DQN,1106908,-20.0,-130.29928624460587,10
Dueling Double DQN,1107137,-24.0,-134.32160498741285,12
Dueling Double DQN,1107366,-8.0,-118.27924369809887,4
Dueling Double DQN,1107595,4.0,-106.26725947200353,8
Dueling Double DQN,1107824,-20.0,-130.29821276707978,10
Dueling Double DQN,1108053,-28.0,-138.30034093595552,14
Dueling Double DQN,1108282,-14.0,-124.29399201351889,7
Dueling Double DQN,1108511,-22.0,-132.3044451999419,11
Dueling Double DQN,1108740,-8.0,-118.29549129719891,14
Dueling Double DQN,1108969,-20.0,-130.3117436679526,10
Dueling Double DQN,1109198,-10.0,-120.30346844484554,5
Dueling Double DQN,1109427,-32.0,-142.29558638437098,16
Dueling Double DQN,1109656,-16.0,-126.30245308483015,8
Dueling Double DQN,1109885,-28.0,-138.28231105605406,14
Dueling Double DQN,1110114,-20.0,-130.26832697274506,10
Dueling Double DQN,1110343,-24.0,-134.28753363283812,12
Dueling Double DQN,1110572,-30.0,-140.2986862053735,15
Dueling Double DQN,1110801,-16.0,-126.3019834737182,8
Dueling Double DQN,1111030,-20.0,-130.28304231632325,10
Dueling Double DQN,1111259,-10.0,-120.23786405042068,15
Dueling Double DQN,1111488,-22.0,-132.28507868857338,11
Dueling Double DQN,1111717,-8.0,-118.2862282671076,4
Dueling Double DQN,1111946,-20.0,-130.29335017113095,10
Dueling Double DQN,1112175,-32.0,-142.301018486411,16
Dueling Double DQN,1112404,-18.0,-128.2819757884235,9
Dueling Double DQN,1112633,-16.0,-126.28730025177393,8
Dueling Double DQN,1112862,-18.0,-128.28638732180463,9
Dueling Double DQN,1113091,-6.0,-116.31151298784536,13
Dueling Double DQN,1113320,-32.0,-142.2847452883001,16
Dueling Double DQN,1113549,-16.0,-126.27466835681979,8
Dueling Double DQN,1113778,-28.0,-138.30226089380506,14
Dueling Double DQN,1114007,-14.0,-124.3047858626783,17
Dueling Double DQN,1114236,-4.0,-114.28001610493128,12
Dueling Double DQN,1114465,-2.0,-112.29327948582807,11
Dueling Double DQN,1114694,0.0,-110.26858514504848,10
Dueling Double DQN,1114923,18.0,-92.27429887827174,11
Dueling Double DQN,1115152,-16.0,-126.27168477132892,8
Dueling Double DQN,1115381,4.0,-106.30582965881774,8
Dueling Double DQN,1115610,-8.0,-118.27185087807621,4
Dueling Double DQN,1115840,32.0,-78.0712298590756,4
Dueling Double DQN,1116069,-26.0,-136.27654203034066,13
Dueling Double DQN,1116298,0.0,-110.30107800894143,10
Dueling Double DQN,1116527,-18.0,-128.29375929276742,9
Dueling Double DQN,1116756,-22.0,-132.28901984815673,11
Dueling Double DQN,1116985,-24.0,-134.2600170868292,12
Dueling Double DQN,1117214,-2.0,-112.30791366469066,11
Dueling Double DQN,1117443,10.0,-100.31121494243546,5
Dueling Double DQN,1117672,4.0,-106.31059691839157,8
Dueling Double DQN,1117901,-14.0,-124.29222765162126,7
Dueling Double DQN,1118130,-26.0,-136.3125960964383,13
Dueling Double DQN,1118359,-22.0,-132.3008315542029,11
Dueling Double DQN,1118588,-30.0,-140.2875274381346,15
Dueling Double DQN,1118817,-18.0,-128.27047590469806,9
