model,step,score,reward,fires
Dueling Double DQN,110159,-56.0,-166.31044529530843,28
Dueling Double DQN,110388,-78.0,-188.2968869782834,39
Dueling Double DQN,110617,-62.0,-172.29841971973633,31
Dueling Double DQN,110846,-62.0,-172.29757960793685,31
Dueling Double DQN,111075,-56.0,-166.28580520181293,28
Dueling Double DQN,111304,-70.0,-180.3088627165435,35
Dueling Double DQN,111533,-58.0,-168.28394961603573,29
Dueling Double DQN,111762,-70.0,-180.30016959361933,35
Dueling Double DQN,111991,-60.0,-170.29943057388348,30
Dueling Double DQN,112220,-58.0,-168.26142825790535,29
Dueling Double DQN,112449,-58.0,-168.30269763515503,29
Dueling Double DQN,112678,-64.0,-174.29694074968558,32
Dueling Double DQN,112907,-44.0,-154.28899879201663,22
Dueling Double DQN,113136,-76.0,-186.29725940023138,38
Dueling Double DQN,113365,-78.0,-188.31142051227556,39
Dueling Double DQN,113594,-42.0,-152.29022056118697,31
Dueling Double DQN,113823,-68.0,-178.30151181264006,34
Dueling Double DQN,114052,-50.0,-160.29633932995296,35
Dueling Double DQN,114281,-42.0,-152.2933266066043,31
Dueling Double DQN,114510,-46.0,-156.28129667319405,23
Dueling Double DQN,114739,-82.0,-192.309793999503,41
Dueling Double DQN,114968,-54.0,-164.30239848816817,27
Dueling Double DQN,115197,-84.0,-194.3045702675863,42
Dueling Double DQN,115426,-72.0,-182.27921112871843,36
Dueling Double DQN,115655,-44.0,-154.29644379413173,22
Dueling Double DQN,115884,-60.0,-170.31281603244855,30
Dueling Double DQN,116113,-62.0,-172.27653104208434,31
Dueling Double DQN,116342,-66.0,-176.2814424617564,33
Dueling Double DQN,116571,-62.0,-172.27960837990736,31
Dueling Double DQN,116800,-48.0,-158.3028865992223,34
Dueling Double DQN,117029,-56.0,-166.29372648769865,28
Dueling Double DQN,117258,-56.0,-166.3081478707959,38
Dueling Double DQN,117487,-64.0,-174.28736923437452,32
Dueling Double DQN,117716,-54.0,-164.29311118881728,27
Dueling Double DQN,117945,-70.0,-180.23915440958228,35
Dueling Double DQN,118174,-44.0,-154.28777827633178,22
Dueling Double DQN,118403,-56.0,-166.29584943756578,28
Dueling Double DQN,118632,-60.0,-170.29369025691346,40
Dueling Double DQN,118861,-82.0,-192.298211946933,41
Dueling Double DQN,119090,-72.0,-182.27783253071294,36
Dueling Double DQN,119319,-92.0,-202.30884271411747,46
Dueling Double DQN,119548,-58.0,-168.28416150299392,29
Dueling Double DQN,119777,-52.0,-162.29063634951657,36
Dueling Double DQN,120006,-60.0,-170.29030957845356,30
Dueling Double DQN,120235,-34.0,-144.29975944115117,27
Dueling Double DQN,120464,-54.0,-164.30058928708465,27
Dueling Double DQN,120693,-68.0,-178.3046001253574,34
Dueling Double DQN,120922,-60.0,-170.30716710720998,30
Dueling Double DQN,121151,-86.0,-196.28330445299474,43
Dueling Double DQN,121380,-62.0,-172.3155197846031,31
Dueling Double DQN,121611,-32.0,-142.17634602034468,26
Dueling Double DQN,121840,-60.0,-170.29325542565329,40
Dueling Double DQN,122069,-54.0,-164.30930574485885,27
Dueling Double DQN,122298,-70.0,-180.29604164856673,35
Dueling Double DQN,122527,-52.0,-162.30145311610704,36
Dueling Double DQN,122756,-62.0,-172.30857106437074,31
Dueling Double DQN,122985,-40.0,-150.29920991157255,30
Dueling Double DQN,123214,-30.0,-140.3132138832925,35
Dueling Double DQN,123443,-58.0,-168.2991229381143,29
Dueling Double DQN,123672,-48.0,-158.2919154018267,34
Dueling Double DQN,123901,-72.0,-182.27200912515718,36
Dueling Double DQN,124130,-72.0,-182.28414005639934,36
Dueling Double DQN,124359,-46.0,-156.29817173650838,33
Dueling Double DQN,124588,-62.0,-172.28612452018524,31
Dueling Double DQN,124817,-38.0,-148.30353242780868,19
Dueling Double DQN,125046,-62.0,-172.28698879608703,31
Dueling Double DQN,125275,-56.0,-166.3059284966472,28
Dueling Double DQN,125504,-80.0,-190.3115854777438,40
Dueling Double DQN,125733,-70.0,-180.31633978615923,35
Dueling Double DQN,125962,-44.0,-154.30261337875112,32
Dueling Double DQN,126191,-50.0,-160.2651662701607,25
Dueling Double DQN,126420,-48.0,-158.27946587107323,24
Dueling Double DQN,126649,-48.0,-158.30010787567846,34
Dueling Double DQN,126878,-76.0,-186.29273096129896,38
Dueling Double DQN,127107,-60.0,-170.28487215591792,30
Dueling Double DQN,127336,-56.0,-166.30143440417504,28
Dueling Double DQN,127565,-50.0,-160.31414422164164,25
Dueling Double DQN,127794,-62.0,-172.29385115228854,31
Dueling Double DQN,128023,-74.0,-184.29634899590366,37
Dueling Double DQN,128252,-42.0,-152.30379778357772,41
Dueling Double DQN,128481,-26.0,-136.28595022250914,23
Dueling Double DQN,128710,-44.0,-154.3025108519243,22
Dueling Double DQN,128939,-44.0,-154.30159793672112,32
Dueling Double DQN,129168,-54.0,-164.3047387733589,27
Dueling Double DQN,129397,-80.0,-190.283319406913,40
Dueling Double DQN,129627,-78.0,-187.72053777937424,39
Dueling Double DQN,129856,-78.0,-188.28375814232817,39
Dueling Double DQN,130085,-62.0,-172.28964991507516,31
Dueling Double DQN,130314,-36.0,-146.26991808209314,28
Dueling Double DQN,130543,-30.0,-140.30386618861692,25
Dueling Double DQN,130772,-46.0,-156.25970398659626,33
Dueling Double DQN,131001,-82.0,-192.31822124947033,41
Dueling Double DQN,131230,-76.0,-186.31353801599198,38
Dueling Double DQN,131459,-82.0,-192.3130656634637,41
Dueling Double DQN,131688,-56.0,-166.26421583151537,28
Dueling Double DQN,131917,-46.0,-156.3088080499782,33
Dueling Double DQN,132146,-38.0,-148.30990113042463,19
Dueling Double DQN,132375,-66.0,-176.2512372740532,33
Dueling Double DQN,132604,-50.0,-160.29881191283974,25
Dueling Double DQN,132833,-74.0,-184.31030224720445,37
Dueling Double DQN,133062,-56.0,-166.28791184968287,28
Dueling Double DQN,133291,-56.0,-166.30776541170695,28
Dueling Double DQN,133520,-60.0,-170.2705520387522,40
Dueling Double DQN,133749,-52.0,-162.2959698154787,36
Dueling Double DQN,133978,-80.0,-190.2885003609827,40
Dueling Double DQN,134207,-66.0,-176.30978228163758,33
Dueling Double DQN,134436,-52.0,-162.31206451706478,26
Dueling Double DQN,134665,-60.0,-170.29307633589502,30
Dueling Double DQN,134894,-68.0,-178.31074154234705,34
Dueling Double DQN,135123,-42.0,-152.2983558800225,21
Dueling Double DQN,135352,-46.0,-156.30680754155046,23
Dueling Double DQN,135581,-52.0,-162.28946944788655,36
Dueling Double DQN,135810,-36.0,-146.30717351869916,28
Dueling Double DQN,136039,-84.0,-194.2990088963686,42
Dueling Double DQN,136268,-60.0,-170.2626391599577,30
Dueling Double DQN,136497,-94.0,-204.28848456092908,47
Dueling Double DQN,136726,-60.0,-170.29841957687964,30
Dueling Double DQN,136955,-68.0,-178.27759344345765,44
Dueling Double DQN,137184,-36.0,-146.28389440553835,28
Dueling Double DQN,137413,-16.0,-126.28918731536923,28
Dueling Double DQN,137642,-64.0,-174.28795589503585,32
Dueling Double DQN,137871,-30.0,-140.29262483619053,25
Dueling Double DQN,138100,-48.0,-158.29522859378636,34
Dueling Double DQN,138329,-78.0,-188.27844775827202,39
Dueling Double DQN,138558,-50.0,-160.29562112146778,25
Dueling Double DQN,138787,-64.0,-174.3099660890333,32
Dueling Double DQN,139016,-72.0,-182.30778179383466,36
Dueling Double DQN,139245,-52.0,-162.3079769415865,26
Dueling Double DQN,139474,-68.0,-178.31941038113405,34
Dueling Double DQN,139703,-82.0,-192.27329505689204,41
Dueling Double DQN,139932,-80.0,-190.2959752126115,40
Dueling Double DQN,140161,-60.0,-170.2354554107893,30
Dueling Double DQN,140390,-62.0,-172.29572353599474,31
Dueling Double DQN,140619,-52.0,-162.29234917522348,36
Dueling Double DQN,140848,-80.0,-190.27932608249313,40
Dueling Double DQN,141077,-38.0,-148.27927552050593,29
Dueling Double DQN,141306,-42.0,-152.28649654374527,31
Dueling Double DQN,141535,-50.0,-160.30906145564109,25
Dueling Double DQN,141764,-58.0,-168.29736339352274,29
Dueling Double DQN,141993,-54.0,-164.29396071071866,37
Dueling Double DQN,142222,-60.0,-170.2820734675767,30
Dueling Double DQN,142451,-80.0,-190.29159448566213,40
Dueling Double DQN,142680,-44.0,-154.30858898993574,32
Dueling Double DQN,142909,-58.0,-168.29720586543738,29
Dueling Double DQN,143138,-48.0,-158.30289976503695,34
Dueling Double DQN,143367,-74.0,-184.28982732387686,37
Dueling Double DQN,143596,-42.0,-152.29975688703814,31
Dueling Double DQN,143825,-58.0,-168.21312205940154,39
Dueling Double DQN,144054,-44.0,-154.28268486108388,32
Dueling Double DQN,144283,-70.0,-180.30252692391014,35
Dueling Double DQN,144512,-60.0,-170.29790007697576,30
Dueling Double DQN,144741,-28.0,-138.2940530373735,24
Dueling Double DQN,144970,-20.0,-130.28519449374724,30
Dueling Double DQN,145199,-72.0,-182.31118660869004,36
Dueling Double DQN,145428,-74.0,-184.30765235631526,37
Dueling Double DQN,145657,-50.0,-160.30820700563322,25
Dueling Double DQN,145887,-48.0,-158.1462536568648,34
Dueling Double DQN,146116,-46.0,-156.29569980865818,23
Dueling Double DQN,146345,-68.0,-178.2946650934935,34
Dueling Double DQN,146574,-64.0,-174.31436866168684,32
Dueling Double DQN,146803,-58.0,-168.29605076573003,29
Dueling Double DQN,147032,-50.0,-160.267006070366,25
Dueling Double DQN,147261,-48.0,-158.27708970470812,34
Dueling Double DQN,147490,-62.0,-172.3120230908689,31
Dueling Double DQN,147719,-58.0,-168.30469333552776,29
Dueling Double DQN,147948,-66.0,-176.30687483387948,43
Dueling Double DQN,148177,-64.0,-174.29223752096783,32
Dueling Double DQN,148406,-22.0,-132.29798711551112,31
Dueling Double DQN,148635,-40.0,-150.3145734018077,30
Dueling Double DQN,148864,-38.0,-148.28063021975885,29
Dueling Double DQN,149093,-76.0,-186.30438949735384,38
Dueling Double DQN,149322,-26.0,-136.27627609367028,23
Dueling Double DQN,149551,-62.0,-172.28874257994772,31
Dueling Double DQN,149780,-44.0,-154.30235524170791,32
Dueling Double DQN,150009,-68.0,-178.313634098222,34
Dueling Double DQN,150238,-60.0,-170.303602242208,30
Dueling Double DQN,150467,-76.0,-186.30612182678675,38
Dueling Double DQN,150696,-46.0,-156.28393079260226,33
Dueling Double DQN,150925,-48.0,-157.71639488219327,34
Dueling Double DQN,151154,-64.0,-174.31416699650788,42
Dueling Double DQN,151383,-68.0,-178.30409838138775,34
Dueling Double DQN,151612,-18.0,-128.29467352609325,29
Dueling Double DQN,151841,-50.0,-160.2920000847161,35
Dueling Double DQN,152070,-56.0,-166.28591845138843,28
Dueling Double DQN,152299,-62.0,-172.28994028447806,31
Dueling Double DQN,152528,-42.0,-152.28489065388447,31
Dueling Double DQN,152757,-74.0,-184.2734813859852,37
Dueling Double DQN,152986,-26.0,-136.28908065847364,33
Dueling Double DQN,153215,-28.0,-138.29229279423598,24
Dueling Double DQN,153444,-68.0,-178.2883102920088,34
Dueling Double DQN,153673,-60.0,-170.30657342230057,30
Dueling Double DQN,153902,-50.0,-160.31931238991342,25
Dueling Double DQN,154131,-26.0,-136.30289832733007,33
Dueling Double DQN,154360,-80.0,-190.29126140901943,40
Dueling Double DQN,154589,-48.0,-158.29311828211942,34
Dueling Double DQN,154818,-46.0,-156.2838098232229,33
Dueling Double DQN,155047,-54.0,-164.26333193564696,37
Dueling Double DQN,155276,-44.0,-154.30383000591047,32
Dueling Double DQN,155505,-82.0,-192.2818252157675,41
Dueling Double DQN,155734,-54.0,-164.289726549425,37
Dueling Double DQN,155963,-52.0,-162.27602722102276,36
Dueling Double DQN,156192,-90.0,-200.25763578119864,45
Dueling Double DQN,156421,-56.0,-166.29645824403713,28
Dueling Double DQN,156650,-48.0,-158.28458516251982,24
Dueling Double DQN,156879,-76.0,-186.30475643191818,38
Dueling Double DQN,157108,-80.0,-190.31262309728186,40
Dueling Double DQN,157338,-44.0,-154.19243390244517,32
Dueling Double DQN,157567,-36.0,-146.29148957122794,28
Dueling Double DQN,157796,-66.0,-176.28624753852,33
Dueling Double DQN,158025,-46.0,-156.27146162928594,23
Dueling Double DQN,158254,-62.0,-172.30279453744214,31
Dueling Double DQN,158483,-58.0,-168.30622505605646,29
Dueling Double DQN,158712,-50.0,-160.29345431126796,35
Dueling Double DQN,158941,-54.0,-164.28043633522012,37
Dueling Double DQN,159170,-82.0,-192.2666503332421,41
Dueling Double DQN,159399,-66.0,-176.28292172414075,33
Dueling Double DQN,159628,-58.0,-168.2997601896631,29
Dueling Double DQN,159857,-84.0,-194.2919379055371,42
Dueling Double DQN,160086,-62.0,-172.28636853435648,31
Dueling Double DQN,160315,-72.0,-182.30267453441,36
Dueling Double DQN,160544,-50.0,-160.30944809814602,25
Dueling Double DQN,160773,-38.0,-148.2916240821164,29
Dueling Double DQN,161002,-58.0,-168.30234310094266,29
Dueling Double DQN,161231,-54.0,-164.28123060265392,27
Dueling Double DQN,161460,-74.0,-184.28416282297013,37
Dueling Double DQN,161689,-50.0,-160.29602962772609,25
Dueling Double DQN,161918,-68.0,-178.281321226201,34
Dueling Double DQN,162147,-70.0,-180.311325908399,35
Dueling Double DQN,162376,-36.0,-146.29926841489637,28
Dueling Double DQN,162607,-52.0,-162.30885521030524,26
Dueling Double DQN,162836,-50.0,-160.28228540672131,35
Dueling Double DQN,163065,-32.0,-142.27036007303468,26
Dueling Double DQN,163294,-68.0,-178.30089518631425,34
Dueling Double DQN,163523,-44.0,-154.28399725965056,32
Dueling Double DQN,163752,-56.0,-166.28269247172187,28
Dueling Double DQN,163981,-58.0,-168.28020635866093,29
Dueling Double DQN,164210,-44.0,-154.28409272855845,32
Dueling Double DQN,164439,-62.0,-172.29164755393035,31
Dueling Double DQN,164668,-18.0,-128.2939216758911,29
Dueling Double DQN,164897,-54.0,-164.29967112973443,27
Dueling Double DQN,165126,-66.0,-176.29084714521173,33
Dueling Double DQN,165355,-34.0,-144.2899556200978,27
Dueling Double DQN,165584,-64.0,-174.29518498579853,32
Dueling Double DQN,165813,-68.0,-178.29211239810292,34
Dueling Double DQN,166042,-38.0,-148.29982097579722,19
Dueling Double DQN,166271,-36.0,-146.30015051129348,28
Dueling Double DQN,166500,-54.0,-164.30044051314133,27
Dueling Double DQN,166729,-68.0,-178.30382736029864,34
Dueling Double DQN,166958,-72.0,-182.301188857267,36
Dueling Double DQN,167187,-66.0,-176.29931586946134,33
Dueling Double DQN,167416,-42.0,-152.29463484498544,21
Dueling Double DQN,167645,-56.0,-166.3042183873584,28
Dueling Double DQN,167875,-44.0,-154.11976091310353,32
Dueling Double DQN,168104,-54.0,-164.3039275261192,27
Dueling Double DQN,168333,-62.0,-172.29177358966132,31
Dueling Double DQN,168562,-28.0,-138.27442226549977,24
Dueling Double DQN,168791,-36.0,-146.27973435187806,28
Dueling Double DQN,169020,-44.0,-154.30167461048472,22
Dueling Double DQN,169249,-26.0,-136.29229735873304,23
Dueling Double DQN,169478,-48.0,-158.31395797688901,24
Dueling Double DQN,169707,-52.0,-162.29789791767155,36
Dueling Double DQN,169936,-60.0,-170.31245686540598,30
Dueling Double DQN,170165,-48.0,-158.2814442306822,34
Dueling Double DQN,170394,-68.0,-178.28517396076703,34
Dueling Double DQN,170626,-20.0,-131.71311504209405,30
Dueling Double DQN,170855,-62.0,-172.2888735691638,31
Dueling Double DQN,171084,-42.0,-152.29842141697947,21
Dueling Double DQN,171313,-56.0,-166.28329845113973,28
Dueling Double DQN,171542,-54.0,-164.29497419348476,27
Dueling Double DQN,171771,-78.0,-188.27644092711762,39
Dueling Double DQN,172000,-24.0,-134.29725742553813,22
Dueling Double DQN,172229,-38.0,-148.2957373780225,29
Dueling Double DQN,172458,-38.0,-148.28764200689068,29
Dueling Double DQN,172687,-54.0,-164.29318017094835,27
Dueling Double DQN,172916,-54.0,-164.273085953858,37
Dueling Double DQN,173145,-16.0,-126.27699451642872,28
Dueling Double DQN,173374,-30.0,-140.27759924539515,35
Dueling Double DQN,173603,-90.0,-200.286284623917,45
Dueling Double DQN,173832,-60.0,-170.28869660337904,30
Dueling Double DQN,174061,-74.0,-184.28262135967003,37
Dueling Double DQN,174290,-58.0,-168.30080240652472,29
Dueling Double DQN,174519,-86.0,-196.28769023303744,43
Dueling Double DQN,174748,-58.0,-168.29230293242853,29
Dueling Double DQN,174977,-68.0,-178.29062401458717,34
Dueling Double DQN,175206,-64.0,-174.29661135592443,32
Dueling Double DQN,175435,-38.0,-148.29386165532793,29
Dueling Double DQN,175664,-46.0,-156.30447645372865,33
Dueling Double DQN,175893,-38.0,-148.2948420730917,29
Dueling Double DQN,176122,-56.0,-166.277827579186,28
Dueling Double DQN,176351,-56.0,-166.30313024994587,28
Dueling Double DQN,176580,-66.0,-176.28308696066395,33
Dueling Double DQN,176809,-38.0,-148.30538496259982,29
Dueling Double DQN,177038,-36.0,-146.29486670317448,28
Dueling Double DQN,177267,-62.0,-172.289407053981,31
Dueling Double DQN,177496,-62.0,-172.3034698242695,31
Dueling Double DQN,177725,-58.0,-168.30178578051817,29
Dueling Double DQN,177954,-40.0,-150.29339198851446,30
Dueling Double DQN,178183,-68.0,-178.29741012095775,34
Dueling Double DQN,178412,-48.0,-158.29018203647098,34
Dueling Double DQN,178641,-62.0,-172.29848750962458,31
Dueling Double DQN,178870,-64.0,-174.2731449460133,32
Dueling Double DQN,179099,-62.0,-172.28798635912966,31
Dueling Double DQN,179328,-40.0,-150.29338464932158,20
Dueling Double DQN,179557,-44.0,-154.27139872705314,22
Dueling Double DQN,179786,-50.0,-160.28777026985944,25
Dueling Double DQN,180015,-14.0,-124.29181482880219,27
Dueling Double DQN,180244,-56.0,-166.28528076804727,28
Dueling Double DQN,180473,-66.0,-176.28380464993353,33
Dueling Double DQN,180702,-56.0,-166.29545360547672,28
Dueling Double DQN,180931,-52.0,-162.30391512741423,26
Dueling Double DQN,181160,-48.0,-158.3124793101849,24
Dueling Double DQN,181389,-58.0,-168.30432800755432,29
Dueling Double DQN,181618,-20.0,-130.29493888792382,20
Dueling Double DQN,181847,-70.0,-180.31328181111428,35
Dueling Double DQN,182076,-72.0,-182.2737162336478,36
Dueling Double DQN,182305,-80.0,-190.29521928556323,40
Dueling Double DQN,182534,-74.0,-184.30084913920882,37
Dueling Double DQN,182763,-70.0,-180.30678644115295,35
Dueling Double DQN,182992,-40.0,-150.31178479405457,30
Dueling Double DQN,183221,-38.0,-148.29598272562703,19
Dueling Double DQN,183450,-74.0,-184.3196739714818,37
Dueling Double DQN,183679,-58.0,-168.29161103651919,29
Dueling Double DQN,183908,-66.0,-176.29738765349845,33
Dueling Double DQN,184137,-30.0,-140.27184367020575,25
Dueling Double DQN,184366,-62.0,-172.29043800332357,31
Dueling Double DQN,184595,-60.0,-170.30788292250122,30
Dueling Double DQN,184824,-64.0,-174.29912363349945,42
Dueling Double DQN,185053,-36.0,-146.30645513702433,38
Dueling Double DQN,185282,-54.0,-164.29704102441258,27
Dueling Double DQN,185511,-76.0,-186.29993583435635,38
Dueling Double DQN,185740,-44.0,-154.30793925549736,32
Dueling Double DQN,185969,-36.0,-146.2955513167329,18
Dueling Double DQN,186198,-50.0,-160.29037244263583,25
Dueling Double DQN,186427,-32.0,-142.28015786807518,26
Dueling Double DQN,186656,-54.0,-164.29822025801485,27
Dueling Double DQN,186885,-16.0,-126.29095928335076,28
Dueling Double DQN,187114,-74.0,-184.29894077795134,37
Dueling Double DQN,187343,-26.0,-136.29938324526933,23
Dueling Double DQN,187572,-46.0,-156.28029006368894,23
Dueling Double DQN,187801,-26.0,-136.2839819473103,33
Dueling Double DQN,188030,-24.0,-134.2773995674409,22
Dueling Double DQN,188259,-50.0,-160.28991793810997,25
Dueling Double DQN,188488,-50.0,-160.30341893402436,25
Dueling Double DQN,188717,-48.0,-158.29611099727012,24
Dueling Double DQN,188946,-38.0,-148.31026543485095,29
Dueling Double DQN,189175,-48.0,-158.29992327057448,24
Dueling Double DQN,189404,-36.0,-146.26527633413662,28
Dueling Double DQN,189633,-52.0,-162.30077413057484,26
Dueling Double DQN,189862,-64.0,-174.30512769059965,32
Dueling Double DQN,190091,-42.0,-152.2787831735256,41
Dueling Double DQN,190320,-62.0,-172.28550581407904,31
